板块,A股代码,A股简称,A股上市日期,A股总股本,A股流通股本,所属行业
创业板,301057,汇隆新材,2021-09-09,"116,969,438","82,586,963",C 制造业
创业板,301058,中粮科工,2021-09-09,"512,274,245","512,274,245",M 科研服务
创业板,301059,金三江,2021-09-13,"231,154,000","206,737,026",C 制造业
创业板,301060,兰卫医学,2021-09-13,"400,517,000","360,184,557",F 批发零售
创业板,301061,匠心家居,2021-09-13,"217,581,796","144,484,439",C 制造业
创业板,301062,上海艾录,2021-09-14,"432,277,187","311,609,280",C 制造业
创业板,301063,海锅股份,2021-09-24,"104,360,724","96,647,303",C 制造业
创业板,301065,本立科技,2021-09-14,"106,020,000","86,287,500",C 制造业
创业板,301066,万事利,2021-09-22,"234,923,111","188,786,643",C 制造业
创业板,301067,显盈科技,2021-09-22,"97,236,000","63,828,900",C 制造业
创业板,301068,大地海洋,2021-09-28,"141,315,742","100,777,825",C 制造业
创业板,301069,凯盛新材,2021-09-27,"420,647,425","391,207,425",C 制造业
创业板,301070,开勒股份,2021-09-23,"90,229,840","59,338,900",C 制造业
创业板,301071,力量钻石,2021-09-24,"260,272,313","194,594,167",C 制造业
创业板,301072,中捷精工,2021-09-29,"105,045,985","67,139,923",C 制造业
创业板,301073,君亭酒店,2021-09-30,"194,451,046","178,179,500",H 住宿餐饮
创业板,301075,多瑞医药,2021-09-29,"80,000,000","80,000,000",C 制造业
创业板,301076,新瀚新材,2021-10-11,"174,881,200","109,804,053",C 制造业
创业板,301077,星华新材,2021-09-30,"170,078,941","95,402,629",C 制造业
创业板,301078,孩子王,2021-10-14,"1,261,359,906","1,254,205,031",F 批发零售
创业板,301079,邵阳液压,2021-10-19,"108,932,234","69,525,199",C 制造业
创业板,301080,百普赛斯,2021-10-18,"167,848,198","126,668,847",M 科研服务
创业板,301081,严牌股份,2021-10-20,"225,126,588","215,898,618",C 制造业
创业板,301082,久盛电气,2021-10-27,"226,309,174","209,231,511",C 制造业
创业板,301083,百胜智能,2021-10-21,"177,866,667","85,609,917",C 制造业
创业板,301085,亚康股份,2021-10-18,"86,775,675","58,911,742",I 信息技术
创业板,301086,鸿富瀚,2021-10-20,"90,000,000","47,165,866",C 制造业
创业板,301087,可孚医疗,2021-10-25,"208,897,000","194,247,020",C 制造业
创业板,301088,戎美股份,2021-10-28,"227,900,000","187,850,000",F 批发零售
创业板,301089,拓新药业,2021-10-27,"126,544,500","90,976,313",C 制造业
创业板,301090,华润材料,2021-10-26,"1,486,358,853","1,479,409,053",C 制造业
创业板,301091,深城交,2021-10-29,"527,280,000","527,280,000",M 科研服务
创业板,301092,争光股份,2021-11-02,"134,535,284","60,644,334",C 制造业
创业板,301093,华兰股份,2021-11-01,"164,201,624","156,938,866",C 制造业
创业板,301095,广立微,2022-08-05,"200,281,088","174,504,335",I 信息技术
创业板,301096,百诚医药,2021-12-20,"109,228,284","83,327,866",M 科研服务
创业板,301097,天益医疗,2022-04-07,"58,947,368","18,347,368",C 制造业
创业板,301098,金埔园林,2021-11-12,"183,935,091","149,688,841",E 建筑业
创业板,301099,雅创电子,2021-11-22,"146,665,777","89,780,377",F 批发零售
创业板,301100,风光股份,2021-12-17,"200,000,000","87,500,000",C 制造业
创业板,301101,明月镜片,2021-12-16,"201,512,100","190,916,850",C 制造业
创业板,301102,兆讯传媒,2022-03-28,"406,000,000","101,500,000",L 商务服务
创业板,301103,何氏眼科,2022-03-22,"158,026,471","83,090,131",Q 卫生
创业板,301105,鸿铭股份,2022-12-30,"50,000,000","16,437,497",C 制造业
创业板,301106,骏成科技,2022-01-28,"101,621,335","68,758,217",C 制造业
创业板,301107,瑜欣电子,2022-05-24,"102,418,120","59,576,650",C 制造业
创业板,301108,洁雅股份,2021-12-03,"112,556,252","64,596,459",C 制造业
创业板,301109,军信股份,2022-04-13,"789,100,842","208,765,135",N 公共环保
创业板,301110,青木科技,2022-03-11,"92,535,333","48,540,333",I 信息技术
创业板,301111,粤万年青,2021-12-07,"160,000,000","160,000,000",C 制造业
创业板,301112,信邦智能,2022-06-29,"110,266,600","110,266,600",C 制造业
创业板,301113,雅艺科技,2021-12-22,"91,000,000","55,062,215",C 制造业
创业板,301115,联检科技,2022-08-31,"185,159,340","105,751,914",M 科研服务
创业板,301116,益客食品,2022-01-18,"448,979,593","448,977,343",C 制造业
创业板,301117,佳缘科技,2022-01-17,"129,168,620","79,449,887",I 信息技术
创业板,301118,恒光股份,2021-11-18,"110,196,400","105,052,463",C 制造业
创业板,301119,正强股份,2021-11-22,"104,000,000","84,110,000",C 制造业
创业板,301120,新特电气,2022-04-19,"371,441,055","218,619,763",C 制造业
创业板,301121,紫建电子,2022-08-08,"98,826,057","50,591,642",C 制造业
创业板,301122,采纳股份,2022-01-26,"122,245,658","75,640,658",C 制造业
创业板,301123,奕东电子,2022-01-25,"233,600,000","165,041,636",C 制造业
创业板,301125,腾亚精工,2022-06-08,"141,757,920","114,905,920",C 制造业
创业板,301126,达嘉维康,2021-12-07,"205,403,200","137,883,269",F 批发零售
创业板,301127,武汉天源,2021-12-30,"674,123,904","665,156,760",D 水电煤气
创业板,301128,强瑞技术,2021-11-10,"103,441,270","88,231,356",C 制造业
创业板,301129,瑞纳智能,2021-11-02,"135,917,400","37,365,500",C 制造业
创业板,301130,西点药业,2022-02-23,"76,494,685","58,413,135",C 制造业
创业板,301131,聚赛龙,2022-03-14,"47,793,102","30,800,245",C 制造业
创业板,301132,满坤科技,2022-08-10,"148,086,249","94,734,441",C 制造业
创业板,301133,金钟股份,2021-11-26,"106,623,504","96,341,449",C 制造业
创业板,301135,瑞德智能,2022-04-12,"101,952,000","55,428,500",C 制造业
创业板,301136,招标股份,2022-01-11,"275,204,820","274,897,320",M 科研服务
创业板,301137,哈焊华通,2022-03-22,"181,813,400","101,285,800",C 制造业
创业板,301138,华研精机,2021-12-15,"120,000,000","68,560,140",C 制造业
创业板,301139,元道通信,2022-07-08,"121,580,800","76,167,148",I 信息技术
创业板,301141,中科磁业,2023-04-03,"124,032,605","44,512,605",C 制造业
创业板,301148,嘉戎技术,2022-04-21,"116,497,080","39,665,080",N 公共环保
创业板,301149,隆华新材,2021-11-10,"430,000,018","261,228,714",C 制造业
创业板,301150,中一科技,2022-04-21,"233,233,467","117,960,764",C 制造业
创业板,301151,冠龙节能,2022-04-11,"169,004,100","55,736,944",C 制造业
创业板,301152,天力锂能,2022-08-29,"118,740,007","70,999,382",C 制造业
创业板,301153,中科江南,2022-05-18,"352,850,580","329,230,008",I 信息技术
创业板,301155,海力风电,2021-11-24,"217,391,478","123,258,343",C 制造业
创业板,301156,美农生物,2022-06-17,"140,784,675","74,624,767",C 制造业
创业板,301157,华塑科技,2023-03-09,"60,000,000","20,660,055",C 制造业
创业板,301158,德石股份,2022-01-17,"150,370,510","146,507,931",C 制造业
创业板,301159,三维天地,2022-01-07,"77,350,000","53,014,976",I 信息技术
创业板,301160,翔楼新材,2022-06-06,"115,849,275","76,228,687",C 制造业
创业板,301161,唯万密封,2022-09-14,"120,000,000","53,328,000",C 制造业
创业板,301162,国能日新,2022-04-29,"132,583,724","85,225,548",I 信息技术
创业板,301163,宏德股份,2022-04-19,"81,600,000","54,725,639",C 制造业
创业板,301165,锐捷网络,2022-11-21,"795,454,545","95,454,545",C 制造业
创业板,301166,优宁维,2021-12-28,"86,666,668","56,918,668",F 批发零售
创业板,301167,建研设计,2021-12-06,"112,000,000","71,117,896",M 科研服务
创业板,301168,通灵股份,2021-12-10,"120,000,000","95,313,336",C 制造业
创业板,301169,零点有数,2021-11-03,"72,040,536","72,009,036",L 商务服务
创业板,301170,锡南科技,2023-06-27,"100,000,000","33,575,425",C 制造业
创业板,301171,易点天下,2022-08-19,"471,885,905","373,387,451",I 信息技术
创业板,301172,君逸数码,2023-07-26,"172,480,000","98,766,080",I 信息技术
创业板,301173,毓恬冠佳,2025-03-03,"87,834,772","16,861,923",C 制造业
创业板,301175,中科环保,2022-07-08,"1,471,880,000","621,880,000",N 公共环保
创业板,301176,逸豪新材,2022-09-28,"169,066,667","56,355,556",C 制造业
创业板,301177,迪阿股份,2021-12-15,"400,010,000","400,009,325",F 批发零售
创业板,301178,天亿马,2021-11-12,"66,852,800","49,476,342",I 信息技术
创业板,301179,泽宇智能,2021-12-08,"401,720,697","234,805,167",I 信息技术
创业板,301180,万祥科技,2021-11-16,"400,010,000","164,138,002",C 制造业
创业板,301181,标榜股份,2022-02-21,"115,540,973","90,181,223",C 制造业
创业板,301182,凯旺科技,2021-12-23,"95,821,700","87,384,200",C 制造业
创业板,301183,东田微,2022-05-24,"80,000,000","58,626,976",C 制造业
创业板,301185,鸥玛软件,2021-11-19,"153,417,600","139,870,363",I 信息技术
创业板,301186,超达装备,2021-12-23,"80,370,680","75,132,386",C 制造业
创业板,301187,欧圣电气,2022-04-22,"254,933,525","66,305,886",C 制造业
创业板,301188,力诺药包,2021-11-11,"239,046,555","239,046,555",C 制造业
创业板,301189,奥尼电子,2021-12-28,"116,396,465","111,757,873",C 制造业
创业板,301190,善水科技,2021-12-24,"214,636,500","159,354,000",C 制造业
创业板,301191,菲菱科思,2022-05-26,"69,342,000","46,637,860",C 制造业
创业板,301192,泰祥股份,2022-08-11,"99,900,000","47,868,750",C 制造业
创业板,301193,家联科技,2021-12-09,"193,352,441","136,068,641",C 制造业
创业板,301195,北路智控,2022-08-01,"132,069,840","87,689,828",I 信息技术
创业板,301196,唯科科技,2022-01-11,"125,256,497","81,902,272",C 制造业
创业板,301197,工大科雅,2022-08-08,"120,540,000","82,293,000",I 信息技术
创业板,301198,喜悦智行,2021-12-02,"169,000,000","155,554,360",C 制造业
创业板,301199,迈赫股份,2021-12-07,"186,676,000","71,701,000",C 制造业
创业板,301200,大族数控,2022-02-28,"425,509,152","421,384,703",C 制造业
创业板,301201,诚达药业,2022-01-20,"154,713,824","108,544,304",C 制造业
创业板,301202,朗威股份,2023-07-05,"136,400,000","37,180,000",C 制造业
创业板,301203,国泰环保,2023-04-04,"80,000,000","43,842,500",N 公共环保
创业板,301205,联特科技,2022-09-13,"129,744,000","67,958,280",C 制造业
创业板,301206,三元生物,2022-02-10,"202,325,700","130,283,123",C 制造业
创业板,301207,华兰疫苗,2022-02-18,"601,027,500","600,648,150",C 制造业
创业板,301208,中亦科技,2022-07-07,"120,000,060","50,128,560",I 信息技术
创业板,301209,联合化学,2022-08-25,"112,000,000","95,683,000",C 制造业
创业板,301210,金杨股份,2023-06-30,"114,614,334","43,463,918",C 制造业
创业板,301211,亨迪药业,2021-12-22,"417,600,000","417,600,000",C 制造业
创业板,301212,联盛化学,2022-04-19,"108,000,000","93,750,000",C 制造业
创业板,301213,观想科技,2021-12-06,"79,999,999","51,711,049",I 信息技术
创业板,301215,中汽股份,2022-03-08,"1,323,900,000","1,322,400,000",M 科研服务
创业板,301216,万凯新材,2022-03-29,"525,195,602","294,799,349",C 制造业
创业板,301217,铜冠铜箔,2022-01-27,"829,015,544","829,015,544",C 制造业
创业板,301218,华是科技,2022-03-07,"114,040,000","70,068,836",I 信息技术
创业板,301219,腾远钴业,2022-03-17,"294,717,182","170,574,352",C 制造业
创业板,301220,亚香股份,2022-06-22,"112,770,840","65,573,654",C 制造业
创业板,301221,光庭信息,2021-12-22,"92,622,300","62,723,179",I 信息技术
创业板,301222,浙江恒威,2022-03-09,"101,333,400","29,318,400",C 制造业
创业板,301223,中荣股份,2022-10-26,"193,127,560","112,015,060",C 制造业
创业板,301225,恒勃股份,2023-06-16,"103,380,000","30,180,000",C 制造业
创业板,301226,祥明智能,2022-03-25,"108,800,000","108,800,000",C 制造业
创业板,301227,森鹰窗业,2022-09-26,"95,230,500","33,934,925",C 制造业
创业板,301228,实朴检测,2022-01-28,"120,000,000","119,478,320",M 科研服务
创业板,301229,纽泰格,2022-02-22,"160,250,803","108,042,002",C 制造业
创业板,301230,泓博医药,2022-11-01,"139,586,605","76,860,305",M 科研服务
创业板,301231,荣信文化,2022-09-08,"84,400,000","53,899,250",R 文化传播
创业板,301232,飞沃科技,2023-06-15,"75,162,347","44,667,265",C 制造业
创业板,301233,盛帮股份,2022-07-06,"51,470,000","19,915,125",C 制造业
创业板,301234,五洲医疗,2022-07-05,"68,000,000","40,170,613",C 制造业
创业板,301235,华康洁净,2022-01-28,"107,765,977","72,734,235",E 建筑业
创业板,301236,软通动力,2022-03-15,"952,941,177","680,277,889",I 信息技术
创业板,301237,和顺科技,2022-03-23,"80,000,000","39,250,000",C 制造业
创业板,301238,瑞泰新材,2022-06-17,"733,333,300","733,333,300",C 制造业
创业板,301239,普瑞眼科,2022-07-05,"149,619,048","142,044,048",Q 卫生
创业板,301246,宏源药业,2023-03-20,"400,006,800","160,042,750",C 制造业
创业板,301248,杰创智能,2022-04-20,"153,705,000","101,572,200",I 信息技术
创业板,301251,威尔高,2023-09-06,"134,621,760","53,926,240",C 制造业
创业板,301252,同星科技,2023-05-25,"168,200,000","46,255,000",C 制造业
创业板,301255,通力科技,2022-12-27,"152,320,000","38,080,000",C 制造业
创业板,301256,华融化学,2022-03-22,"480,000,000","480,000,000",C 制造业
创业板,301257,普蕊斯,2022-05-17,"79,004,770","75,318,909",M 科研服务
创业板,301258,富士莱,2022-03-29,"91,670,000","33,872,000",C 制造业
创业板,301259,艾布鲁,2022-04-26,"156,000,000","98,871,038",N 公共环保
创业板,301260,格力博,2023-02-08,"482,457,074","204,435,770",C 制造业
创业板,301261,恒工精密,2023-07-10,"87,890,196","37,483,321",C 制造业
创业板,301262,海看股份,2023-06-20,"417,000,000","122,075,392",I 信息技术
创业板,301263,泰恩康,2022-03-29,"425,497,500","303,586,055",F 批发零售
创业板,301265,华新环保,2022-12-16,"302,973,182","169,797,153",C 制造业
创业板,301266,宇邦新材,2022-06-08,"109,878,593","104,240,093",C 制造业
创业板,301267,华厦眼科,2022-11-07,"840,000,000","328,828,875",Q 卫生
创业板,301268,铭利达,2022-04-07,"400,396,854","180,392,304",C 制造业
创业板,301269,华大九天,2022-07-29,"542,941,768","542,941,768",I 信息技术
创业板,301270,汉仪股份,2022-08-31,"100,000,000","74,061,625",I 信息技术
创业板,301272,英华特,2023-07-13,"58,502,300","31,328,500",C 制造业
创业板,301273,瑞晨环保,2022-10-25,"71,641,792","34,629,292",C 制造业
创业板,301275,汉朔科技,2025-03-11,"422,400,000","31,760,754",C 制造业
创业板,301276,嘉曼服饰,2022-09-09,"129,600,000","46,064,106",C 制造业
创业板,301277,新天地,2022-11-16,"392,078,400","101,018,400",C 制造业
创业板,301278,快可电子,2022-08-04,"89,708,143","44,982,861",C 制造业
创业板,301279,金道科技,2022-04-13,"129,738,973","37,113,973",C 制造业
创业板,301280,珠城科技,2022-12-26,"136,780,140","37,922,640",C 制造业
创业板,301281,科源制药,2023-04-04,"108,290,000","68,852,000",C 制造业
创业板,301282,金禄电子,2022-08-26,"151,139,968","79,616,218",C 制造业
创业板,301283,聚胶股份,2022-09-02,"80,417,822","45,825,876",C 制造业
创业板,301285,鸿日达,2022-09-28,"206,670,000","78,499,808",C 制造业
创业板,301286,侨源股份,2022-06-14,"400,100,000","161,279,398",C 制造业
创业板,301287,康力源,2023-06-14,"66,670,000","17,031,350",C 制造业
创业板,301288,*ST清研,2022-04-22,"108,010,000","47,092,924",C 制造业
创业板,301289,国缆检测,2022-06-22,"78,000,000","77,552,100",M 科研服务
创业板,301290,东星医疗,2022-11-30,"100,173,334","68,163,400",C 制造业
创业板,301291,明阳电气,2023-06-30,"312,200,000","161,306,655",C 制造业
创业板,301292,海科新源,2023-07-07,"222,795,778","85,068,647",C 制造业
创业板,301293,三博脑科,2023-05-05,"205,986,987","160,945,692",Q 卫生
创业板,301295,美硕科技,2023-06-28,"100,800,000","29,400,000",C 制造业
创业板,301296,新巨丰,2022-09-02,"420,000,000","271,679,453",C 制造业
创业板,301297,富乐德,2022-12-30,"721,068,167","140,773,600",M 科研服务
